b,Etr_init_K,Er1_init_K,Er2_init_K,Etr1_final_K,Etr2_final_K,Er1_final_K,Er2_final_K,V1_init,V1_final,V2_init,V2_final
1.1369316044104536,5082.088923997784,1261.714742492535,776.75025087889,2543.7511530203515,2543.7511530203515,1262.7212122213314,770.2600576163936,4578.212177240294,4580.649857460812,4578.212177240294,4580.649857460812
1.271150605405849,892.7490402631672,2291.323856929842,765.2070772182651,444.55365749102486,444.55365749102486,2295.5943687756585,764.5126535701725,1918.8431771252008,1914.9254800618971,1918.8431771252008,1914.9254800618971
1.4217412305890242,5740.602204146571,169.65410318042606,254.61598547676488,2868.41588050542,2868.41588050542,173.91099553015817,254.0705984532471,4865.791696710206,4864.193501634416,4865.791696710206,4864.193501634416
0.8163438379439278,1503.9912998421592,1109.8654996442378,1811.7601157885833,1217.7013673923482,1217.7013673923482,306.1105493480693,1684.0207525603796,2490.5625202999545,3169.2768689750387,2490.5625202999545,3169.2768689750387
0.1547490513460737,1492.6837294508637,1188.1747278320431,464.9168124072308,700.516259454602,700.516259454602,14.589167145753583,1730.0608923440645,2481.182364823974,2403.8031175534998,2481.182364823974,2403.8031175534998
1.1126804838910942,3775.1199998492416,2385.58069669709,2827.350851331151,1891.3288046895636,1891.3288046895636,2442.369297509104,2762.9526987095346,3945.846321409417,3949.78360252799,3945.846321409417,3949.78360252799
1.2329310634795903,4780.7064941938115,1455.1038837928359,784.8644488339738,2389.098906587165,2389.098906587165,1448.558855055189,793.8486378253971,4440.387046015513,4439.221844128852,4440.387046015513,4439.221844128852
0.22627376088675288,2010.613312515658,1952.8034191195613,217.30886000262828,774.3678724788364,774.3678724788364,2039.7257105730707,592.1680913323511,2879.645739259114,2527.3386981978447,2879.645739259114,2527.3386981978447
1.4434425537515743,1437.564570348188,378.9926959525787,2114.4507686148236,718.7321680027724,718.7321680027724,379.0635216803059,2114.4235525612953,2434.9411354898207,2434.8562457451676,2434.9411354898207,2434.8562457451676
0.5599678970925631,2831.7434111086263,415.6182375433657,2599.6855499590242,1054.688964616045,1054.688964616045,6.204675856676456,3731.365566770455,3417.4465877974317,2949.5243444714797,3417.4465877974317,2949.5243444714797
0.643333582012672,3471.2753086704897,1734.2739034034112,618.2946964185052,2643.637539464709,2643.637539464709,293.15518866131436,243.31253337768945,3783.7228336629623,4669.718908246111,3783.7228336629623,4669.718908246111
0.8396585791207439,2769.03936570793,2772.631752071188,1396.95021029932,1671.2591955977937,1671.2591955977937,2580.3692540291827,1015.6554689250311,3379.398065979363,3712.8866335257653,3379.398065979363,3712.8866335257653
0.986208753985883,2899.9670042624334,1999.231413374514,427.80105877610333,1410.6396458644374,1410.6396458644374,2004.3786987750532,501.2633948987869,3458.368879679166,3411.126511877537,3458.368879679166,3411.126511877537
1.0278869894468055,1628.150101121294,2052.2457540483324,2548.0084841697903,815.5530652339393,815.5530652339393,2092.750914877819,2504.471259822871,2591.3257253708625,2593.677032291313,2591.3257253708625,2593.677032291313
1.0538782859802833,730.2883724397685,1956.1260609428261,2821.0571686983535,362.2942185631097,362.2942185631097,1967.640815428667,2815.1665143275973,1735.4894550330214,1728.7033990511472,1735.4894550330214,1728.7033990511472
0.017482040688211686,5794.928635157526,2207.9748593906265,474.0381742942444,2696.671643651266,2696.671643651266,379.2484231049589,2704.2807388992655,4888.761293682163,4716.326018548111,4888.761293682163,4716.326018548111
0.720720998401941,2232.984371993043,1250.8578798169945,1340.2777613517696,1532.2172602191142,1532.2172602191142,624.7611272636827,1134.8407268093472,3034.7130205974286,3555.084757018491,3034.7130205974286,3555.084757018491
1.2100361656780187,3179.7050673037097,2881.4843229716303,868.8761332933965,1598.7576979024543,1598.7576979024543,2882.4808459878186,849.9990474855917,3621.3308612145306,3631.4586917575743,3621.3308612145306,3631.4586917575743
0.9921458227428667,1169.4626936660059,1003.6791095025002,593.8188124875613,674.0534804002529,674.0534804002529,951.7809976496453,466.99370212106095,2196.1802028945176,2357.9628682935263,2196.1802028945176,2357.9628682935263
1.1773670341306663,4095.042378121595,1561.3984716092446,1534.4751074797805,2016.500615861891,2016.500615861891,1596.780933252965,1561.0609798902285,4109.641955705515,4078.39197504309,4109.641955705515,4078.39197504309
1.0293812355400538,5443.274089429672,2299.5277690879325,2713.848713439821,2769.6100368770726,2769.6100368770726,2311.2908839940646,2606.0665110943714,4738.107259240128,4779.683023755073,4738.107259240128,4779.683023755073
1.0346503863263512,1073.201931015868,1904.9998212141618,1437.3014161723536,518.0139981166151,518.0139981166151,1669.1693338385091,1710.2307390869644,2103.8535685376505,2067.0954542914824,2103.8535685376505,2067.0954542914824
0.21055288511459222,5753.435340921909,70.84844141647662,2995.8919610187436,1736.811176480115,1736.811176480115,729.3310707791433,4617.142338929191,4871.22740789549,3785.0017677257106,4871.22740789549,3785.0017677257106
1.4229086669897657,5556.704984593077,2677.300032145738,250.65203049205087,2778.0069278065066,2778.0069278065066,2677.388679534527,251.19505705893258,4787.220771298611,4786.92305080571,4787.220771298611,4786.92305080571
1.2596996044678102,4302.8236281788195,547.7756608635524,2994.8478825538523,2152.5214115448694,2152.5214115448694,545.1972338710789,2995.1384770148456,4212.612951657194,4213.69914585765,4212.612951657194,4213.69914585765
1.390182761589481,2324.0775841032773,2530.3402173967265,642.1373098561302,1161.6897885413346,1161.6897885413346,2530.0189533158286,643.0964622547498,3095.9939062580247,3095.528950229753,3095.9939062580247,3095.528950229753
0.3041289485188645,4509.018470717373,615.4759622914609,1802.2713782790538,1985.9418316019262,1985.9418316019262,468.67823449779144,2486.099957061151,4312.367788871307,4047.37128348911,4312.367788871307,4047.37128348911
1.0520543114530123,3926.1335978754105,2871.1410079742036,589.2093272644809,1899.9325059122577,1899.9325059122577,2841.1534272198473,745.3916120298626,4023.9939867667777,3958.757240131373,4023.9939867667777,3958.757240131373
0.19627825035514873,766.4473040393618,1791.782670738363,534.1362705768631,655.077950081627,655.077950081627,1330.935774621651,451.17460779099514,1777.9352345099314,2324.5359907687402,1777.9352345099314,2324.5359907687402
0.5187477350070824,3333.9024174890246,2534.553265699883,865.7923062160296,1179.3299743502287,1179.3299743502287,4259.227869636129,116.24088775157628,3708.0982117982026,3118.9431049629525,3708.0982117982026,3118.9431049629525
0.43379466545958084,3280.5812311742825,90.11072565338118,1960.9072616782855,1848.0211821205803,1848.0211821205803,86.33695366955304,1549.1249253282053,3678.3257226298647,3904.300680921798,3678.3257226298647,3904.300680921798
0.16859829162035367,172.44165964805515,1178.5120846522277,2051.592820359801,197.8170715399766,197.8170715399766,1000.3053947575794,2006.509902014638,843.3267637210064,1277.384577057139,843.3267637210064,1277.384577057139
0.32042518419748245,556.7885247344943,909.3850113083563,2700.641048799342,482.5090378936514,482.5090378936514,601.9582335396802,2599.74544137953,1515.3743233631026,1994.9982099979866,1515.3743233631026,1994.9982099979866
0.9483494933681679,3464.9376965075517,2451.0115796498203,831.8725633390345,1796.8703818597342,1796.8703818597342,2433.9060439742575,720.0982796424441,3780.2672271685233,3849.8885662362786,3780.2672271685233,3849.8885662362786
0.8786202821247925,3220.7187593484327,2529.978615700727,2695.9339237937793,1477.0976793510954,1477.0976793510954,2703.720276278191,2788.6287499075133,3644.6110510339704,3490.5542485672627,3644.6110510339704,3490.5542485672627
1.125811425578506,3337.2981732985513,2241.920188228812,2595.1353718500295,1673.9720150831727,1673.9720150831727,2271.2931689161805,2555.0432824922136,3709.9861781733457,3715.89882550744,3709.9861781733457,3715.89882550744
1.474820874864417,2039.333071145278,2877.742606432038,2754.9733201277177,1019.6333459340319,1019.6333459340319,2878.352592387468,2754.3739466509564,2900.13935869777,2900.092159266809,2900.13935869777,2900.092159266809
0.13740391211934586,4123.826907469069,1853.449046584207,2525.759713652869,1679.0555174038006,1679.0555174038006,2615.8752370430975,2528.967365176833,4124.060238864829,3721.536751586976,4124.060238864829,3721.536751586976
0.6435314761978584,3872.89479884989,2172.8964619688672,198.69440867895227,2008.1654270751906,2008.1654270751906,2192.5725627700504,35.49204541203647,3996.6179662713535,4069.95424677428,3996.6179662713535,4069.95424677428
0.5780968668975605,1338.1223427654518,585.1809431733371,1186.8020011967506,1161.8195583248914,1161.8195583248914,1.9218293659041454,784.443756465293,2349.2146330541477,3095.7018427299836,2349.2146330541477,3095.7018427299836
1.316801855608515,2805.7795853836624,95.53944122694757,847.2784384613777,1406.863755165817,1406.863755165817,93.33185660686536,841.4747622448665,3401.7434854216585,3406.558133435192,3401.7434854216585,3406.558133435192
0.34607877946571275,2348.0220709750515,498.1101729424055,2741.5003043181387,819.5064491712894,819.5064491712894,346.2121779189093,3602.299992444956,3111.901727425111,2599.955841903287,3111.901727425111,2599.955841903287
0.037516132834000404,3872.6181109015142,825.0879551073577,669.6322144464683,1749.4925882272173,1749.4925882272173,376.95207745891406,1491.3009489976776,3996.475200222424,3798.7948236095094,3996.475200222424,3798.7948236095094
1.044336483955579,327.4558520905423,431.7996641860831,1387.5967644872626,138.57980267346562,138.57980267346562,398.02156425813,1471.594506003931,1162.120505646622,1069.1527402235026,1162.120505646622,1069.1527402235026
0.8129580136568944,2510.361687601513,2586.10984943782,529.9969325863315,1221.21156224641,1221.21156224641,2546.0472395125657,637.9141545796358,3217.680624354399,3173.84152415442,3217.680624354399,3173.84152415442
0.7320423117763618,1704.0649448661356,245.6380271134997,1016.2004609762092,1001.7149426971042,1001.7149426971042,43.73783664213905,918.6505292276956,2651.04962569833,2874.497003172712,2651.04962569833,2874.497003172712
0.5999915939565194,5340.781651069679,1765.8605483226963,2579.360020628284,3085.499521197156,3085.499521197156,600.7199306071536,2914.1953439411013,4693.287919378314,5044.899578197946,4693.287919378314,5044.899578197946
0.645279368985147,2175.8929093845077,1361.0125907687227,1030.4092226347595,1254.2126084300141,1254.2126084300141,42.43016971738315,2016.3634817057489,2995.667065025198,3216.4393397811878,2995.667065025198,3216.4393397811878
0.1978371950638135,3334.131187656345,2134.6405268040735,906.7501677534468,1601.267521654372,1601.267521654372,1888.8696311386939,1284.0338806705577,3708.2254332327475,3634.3080125290626,3708.2254332327475,3634.3080125290626
0.619864224642389,494.6154604222349,331.51420183841606,2256.334384255602,197.8063201035284,197.8063201035284,335.865003710866,2350.89510158428,1428.2644607007874,1277.3498634057676,1428.2644607007874,1277.3498634057676
0.3992605846088109,3035.4657556757534,1912.2334843310728,727.439262551288,1944.6831222029853,1944.6831222029853,202.77240287539064,1582.8877077142454,3538.2413624503492,4005.1077695288386,3538.2413624503492,4005.1077695288386
0.753313484254734,1536.7547999850883,485.8125428724178,2463.666647529844,1203.0920314050513,1203.0920314050513,463.08228535500314,1616.887821972969,2517.5440335640856,3150.2078488376137,2517.5440335640856,3150.2078488376137
0.08178398251568608,5872.293664388881,2176.9851635229747,1451.5852299733274,3340.0538294384733,3340.0538294384733,751.9030078795903,2068.7728643128094,4921.286730139607,5248.878466334189,4921.286730139607,5248.878466334189
1.3352078298038252,3741.134712352718,1369.4616593881788,2134.214277923759,1871.7794286887533,1871.7794286887533,1372.8764376405727,2128.3124863015228,3928.045046715501,3929.317469331958,3928.045046715501,3929.317469331958
0.20621702938084674,5490.493538073858,1668.2104087902405,1449.0674634986465,2240.6140288081265,2240.6140288081265,3407.260843368056,719.150802696026,4758.614007158162,4299.05805078974,4758.614007158162,4299.05805078974
1.4259503468451662,633.0051401891623,449.91315898795636,2218.1111120288388,316.50983625810966,316.50983625810966,449.58436873395135,2218.366286917391,1615.7657744800508,1615.784321487355,1615.7657744800508,1615.784321487355
0.839633870998357,5798.92320934717,1421.015664631931,1569.8384262876455,4124.059520541302,4124.059520541302,293.98858759170514,247.5671482253515,4890.445969776572,5832.466411114096,4890.445969776572,5832.466411114096
0.8845296756024807,351.1377101372036,57.93243404155945,1542.3784178768085,176.01591235707627,176.01591235707627,54.52520454882635,1544.8096817380617,1203.4097410403,1204.940909689464,1203.4097410403,1204.940909689464
0.30858599847162016,3526.4672731103446,1925.908103193405,2839.456316854877,2481.390953257898,2481.390953257898,1840.5263468763903,1488.43718010381,3813.6840911093404,4524.154017401295,3813.6840911093404,4524.154017401295
