b,Etr_init_K,Er1_init_K,Er2_init_K,Etr1_final_K,Etr2_final_K,Er1_final_K,Er2_final_K,V1_init,V1_final,V2_init,V2_final
1.1369316044104536,5082.088923997784,1261.714742492535,776.75025087889,2544.065961038161,7625.123972555265,1262.839630953107,770.5429545803963,4578.212177240294,4580.933293340071,4578.212177240294,4578.809879806316
1.271150605405849,892.7490402631672,2291.323856929842,765.2070772182651,454.47454875413814,1328.5575743063487,2294.1670986080326,764.764341241177,1918.8431771252008,1936.1748192112373,1918.8431771252008,1911.2581334420438
1.4217412305890242,5740.602204146571,169.65410318042606,254.61598547676488,2869.2220341288244,8608.171845832647,173.91436507970425,254.1072476303187,4865.791696710206,4864.876981977557,4865.791696710206,4865.019897808746
0.8163438379439278,1503.9912998421592,1109.8654996442378,1811.7601157885833,1937.3590451703762,1968.2389512622399,230.4256819138752,1793.4977871853014,2490.5625202999545,3997.5586246757553,2490.5625202999545,2326.312572493554
0.1547490513460737,1492.6837294508637,1188.1747278320431,464.9168124072308,1935.6225728119896,143.01968524210255,189.0720662771763,2370.659864021172,2481.182364823974,3995.7666991590495,2481.182364823974,627.0859431544557
1.1126804838910942,3775.1199998492416,2385.58069669709,2827.350851331151,1895.0197010257855,5660.977966227531,2445.4758660260322,2761.6261351028797,3945.846321409417,3953.6356922397895,3945.846321409417,3945.253274694911
1.2329310634795903,4780.7064941938115,1455.1038837928359,784.8644488339738,2390.966969481216,7168.140448948559,1448.807523975924,793.3969418259425,4440.387046015513,4440.957043364149,4440.387046015513,4439.483127494202
0.22627376088675288,2010.613312515658,1952.8034191195613,217.30886000262828,3479.927650734299,148.72898439620903,2313.9591512327033,248.62524505313885,2879.645739259114,5357.656816340175,2879.645739259114,639.4799950064743
1.4434425537515743,1437.564570348188,378.9926959525787,2114.4507686148236,721.6542297427321,2153.348708826894,379.08500774250604,2114.4280564851542,2434.9411354898207,2439.8007743283974,2434.9411354898207,2433.2477970499453
0.5599678970925631,2831.7434111086263,415.6182375433657,2599.6855499590242,2673.6699542395145,2099.655591731432,29.149669541692873,3876.2242881634124,3417.4465877974317,4696.168616344019,3417.4465877974317,2402.720136908679
0.643333582012672,3471.2753086704897,1734.2739034034112,618.2946964185052,5323.192289466823,2914.0331451410125,534.4089371949833,523.3793839421714,3783.7228336629623,6626.372733703795,3783.7228336629623,2830.5862999860337
0.8396585791207439,2769.03936570793,2772.631752071188,1396.95021029932,2835.0130056596518,3567.7444241824887,1944.3839102876432,1360.4436811860685,3379.398065979363,4835.788653007,3379.398065979363,3132.0308040301843
0.986208753985883,2899.9670042624334,1999.231413374514,427.80105877610333,1445.5214478886448,4291.334460139028,2007.268698075285,482.76380130317017,3458.368879679166,3453.0435364428763,3458.368879679166,3434.988906187238
1.0278869894468055,1628.150101121294,2052.2457540483324,2548.0084841697903,838.2910145301928,2415.1567440364647,2090.8547415538733,2512.1758639346062,2591.3257253708625,2629.584854041176,2591.3257253708625,2576.9252301255524
1.0538782859802833,730.2883724397685,1956.1260609428261,2821.0571686983535,384.21631263562006,1075.5276642019858,1954.2309487372436,2823.709466536465,1735.4894550330214,1780.2364297277015,1735.4894550330214,1719.649546526842
0.017482040688211686,5794.928635157526,2207.9748593906265,474.0381742942444,9904.384225713207,128.31123222015236,111.52969901293862,4127.633971689622,4888.761293682163,9038.64904842078,4888.761293682163,593.9658754124836
0.720720998401941,2232.984371993043,1250.8578798169945,1340.2777613517696,2344.44444499104,2531.6497159781516,705.770530690632,1475.155406039986,3034.7130205974286,4397.539580552176,3034.7130205974286,2638.341231302231
